,Time,Humidity,Temperature,Automatic
10766,2021-02-8 09:10:00.0,29,26,Automatic
10767,2021-02-8 09:15:00.0,58,26,Automatic
10768,2021-02-8 09:20:00.0,71,25,Automatic
10769,2021-02-8 09:25:00.0,43,25,Automatic
10770,2021-02-8 09:30:00.0,61,26,Automatic
10771,2021-02-8 09:35:00.0,36,25,Automatic
10772,2021-02-8 09:40:00.0,23,27,Automatic
10773,2021-02-8 09:45:00.0,49,26,Automatic
10774,2021-02-8 09:50:00.0,32,27,Automatic
10775,2021-02-8 09:55:00.0,22,26,Automatic
10776,2021-02-8 10:00:00.0,51,25,Automatic
10777,2021-02-8 10:05:00.0,35,27,Automatic
10778,2021-02-8 10:10:00.0,71,27,Automatic
10779,2021-02-8 10:15:00.0,47,27,Automatic
10780,2021-02-8 10:20:00.0,63,27,Automatic
10781,2021-02-8 10:25:00.0,35,25,Automatic
10782,2021-02-8 10:30:00.0,52,25,Automatic
10783,2021-02-8 10:35:00.0,75,25,Automatic
10784,2021-02-8 10:40:00.0,52,27,Automatic
10785,2021-02-8 10:45:00.0,72,26,Automatic
10786,2021-02-8 10:50:00.0,24,27,Automatic
10787,2021-02-8 10:55:00.0,22,25,Automatic
10788,2021-02-8 11:00:00.0,50,26,Automatic
10789,2021-02-8 11:05:00.0,77,25,Automatic
10790,2021-02-8 11:10:00.0,31,25,Automatic
10791,2021-02-8 11:15:00.0,59,25,Automatic
10792,2021-02-8 11:20:00.0,38,27,Automatic
10793,2021-02-8 11:25:00.0,59,26,Automatic
10794,2021-02-8 11:30:00.0,35,27,Automatic
10795,2021-02-8 11:35:00.0,47,26,Automatic
10796,2021-02-8 11:40:00.0,62,25,Automatic
10797,2021-02-8 11:45:00.0,20,25,Automatic
10798,2021-02-8 11:50:00.0,70,25,Automatic
10799,2021-02-8 11:55:00.0,79,26,Automatic
10800,2021-02-8 12:00:00.0,55,27,Automatic
10801,2021-02-8 12:05:00.0,78,26,Automatic
10802,2021-02-8 12:10:00.0,48,25,Automatic
10803,2021-02-8 12:15:00.0,45,25,Automatic
10804,2021-02-8 12:20:00.0,20,25,Automatic
10805,2021-02-8 12:25:00.0,76,27,Automatic
10806,2021-02-8 12:30:00.0,45,25,Automatic
10807,2021-02-8 12:35:00.0,42,27,Automatic
10808,2021-02-8 12:40:00.0,21,26,Automatic
10809,2021-02-8 12:45:00.0,50,27,Automatic
10810,2021-02-8 12:50:00.0,25,25,Automatic
10811,2021-02-8 12:55:00.0,26,26,Automatic
10812,2021-02-8 13:00:00.0,64,27,Automatic
10813,2021-02-8 13:05:00.0,37,27,Automatic
10814,2021-02-8 13:10:00.0,44,26,Automatic
10815,2021-02-8 13:15:00.0,30,25,Automatic
10816,2021-02-8 13:20:00.0,28,27,Automatic
10817,2021-02-8 13:25:00.0,64,27,Automatic
10818,2021-02-8 13:30:00.0,37,26,Automatic
10819,2021-02-8 13:35:00.0,21,25,Automatic
10820,2021-02-8 13:40:00.0,57,27,Automatic
10821,2021-02-8 13:45:00.0,43,26,Automatic
10822,2021-02-8 13:50:00.0,72,27,Automatic
10823,2021-02-8 13:55:00.0,42,26,Automatic
10824,2021-02-8 14:00:00.0,50,26,Automatic
10825,2021-02-8 14:05:00.0,46,25,Automatic
10826,2021-02-8 14:10:00.0,68,26,Automatic
10827,2021-02-8 14:15:00.0,78,25,Automatic
10828,2021-02-8 14:20:00.0,47,25,Automatic
10829,2021-02-8 14:25:00.0,75,25,Automatic
10830,2021-02-8 14:30:00.0,72,25,Automatic
10831,2021-02-8 14:35:00.0,39,25,Automatic
10832,2021-02-8 14:40:00.0,23,27,Automatic
10833,2021-02-8 14:45:00.0,76,26,Automatic
10834,2021-02-8 14:50:00.0,62,25,Automatic
10835,2021-02-8 14:55:00.0,53,27,Automatic
10836,2021-02-8 15:00:00.0,31,27,Automatic
10837,2021-02-8 15:05:00.0,64,26,Automatic
10838,2021-02-8 15:10:00.0,79,25,Automatic
10839,2021-02-8 15:15:00.0,24,26,Automatic
10840,2021-02-8 15:20:00.0,45,26,Automatic
10841,2021-02-8 15:25:00.0,65,25,Automatic
10842,2021-02-8 15:30:00.0,55,27,Automatic
10843,2021-02-8 15:35:00.0,52,26,Automatic
10844,2021-02-8 15:40:00.0,26,26,Automatic
10845,2021-02-8 15:45:00.0,30,26,Automatic
10846,2021-02-8 15:50:00.0,30,25,Automatic
10847,2021-02-8 15:55:00.0,40,25,Automatic
10848,2021-02-8 16:00:00.0,75,27,Automatic
10849,2021-02-8 16:05:00.0,24,25,Automatic
10850,2021-02-8 16:10:00.0,52,26,Automatic
10851,2021-02-8 16:15:00.0,60,26,Automatic
10852,2021-02-8 16:20:00.0,41,25,Automatic
10853,2021-02-8 16:25:00.0,32,26,Automatic
10854,2021-02-8 16:30:00.0,65,27,Automatic
10855,2021-02-8 16:35:00.0,73,26,Automatic
10856,2021-02-8 16:40:00.0,73,25,Automatic
10857,2021-02-8 16:45:00.0,41,26,Automatic
10858,2021-02-8 16:50:00.0,40,27,Automatic
10859,2021-02-8 16:55:00.0,74,27,Automatic
10860,2021-02-8 17:00:00.0,42,27,Automatic
10861,2021-02-8 17:05:00.0,67,27,Automatic
10862,2021-02-8 17:10:00.0,80,27,Automatic
10863,2021-02-8 17:15:00.0,49,25,Automatic
10864,2021-02-8 17:20:00.0,67,26,Automatic
10865,2021-02-8 17:25:00.0,39,25,Automatic
10866,2021-02-8 17:30:00.0,42,25,Automatic
10867,2021-02-8 17:35:00.0,54,25,Automatic
10868,2021-02-8 17:40:00.0,34,26,Automatic
10869,2021-02-8 17:45:00.0,49,27,Automatic
10870,2021-02-8 17:50:00.0,27,25,Automatic
10871,2021-02-8 17:55:00.0,37,25,Automatic
10872,2021-02-8 18:00:00.0,58,26,Automatic
10873,2021-02-8 18:05:00.0,76,25,Automatic
10874,2021-02-8 18:10:00.0,45,25,Automatic
10875,2021-02-8 18:15:00.0,48,25,Automatic
10876,2021-02-8 18:20:00.0,50,26,Automatic
10877,2021-02-8 18:25:00.0,71,27,Automatic
10878,2021-02-8 18:30:00.0,77,26,Automatic
10879,2021-02-8 18:35:00.0,34,25,Automatic
10880,2021-02-8 18:40:00.0,60,27,Automatic
10881,2021-02-8 18:45:00.0,48,25,Automatic
10882,2021-02-8 18:50:00.0,50,27,Automatic
10883,2021-02-8 18:55:00.0,80,27,Automatic
10884,2021-02-8 19:00:00.0,65,26,Automatic
10885,2021-02-8 19:05:00.0,37,25,Automatic
10886,2021-02-8 19:10:00.0,58,25,Automatic
10887,2021-02-8 19:15:00.0,62,25,Automatic
10888,2021-02-8 19:20:00.0,59,27,Automatic
10889,2021-02-8 19:25:00.0,74,26,Automatic
10890,2021-02-8 19:30:00.0,24,27,Automatic
10891,2021-02-8 19:35:00.0,71,25,Automatic
10892,2021-02-8 19:40:00.0,37,25,Automatic
10893,2021-02-8 19:45:00.0,51,25,Automatic
10894,2021-02-8 19:50:00.0,59,26,Automatic
10895,2021-02-8 19:55:00.0,32,25,Automatic
10896,2021-02-8 20:00:00.0,71,25,Automatic
10897,2021-02-8 20:05:00.0,50,26,Automatic
10898,2021-02-8 20:10:00.0,45,25,Automatic
10899,2021-02-8 20:15:00.0,78,27,Automatic
10900,2021-02-8 20:20:00.0,40,26,Automatic
10901,2021-02-8 20:25:00.0,69,27,Automatic
10902,2021-02-8 20:30:00.0,50,25,Automatic
10903,2021-02-8 20:35:00.0,47,27,Automatic
10904,2021-02-8 20:40:00.0,63,25,Automatic
10905,2021-02-8 20:45:00.0,51,25,Automatic
10906,2021-02-8 20:50:00.0,45,27,Automatic
10907,2021-02-8 20:55:00.0,58,25,Automatic
10908,2021-02-8 21:00:00.0,70,25,Automatic
10909,2021-02-8 21:05:00.0,34,25,Automatic
10910,2021-02-8 21:10:00.0,46,25,Automatic
10911,2021-02-8 21:15:00.0,42,27,Automatic
10912,2021-02-8 21:20:00.0,46,25,Automatic
10913,2021-02-8 21:25:00.0,80,26,Automatic
10914,2021-02-8 21:30:00.0,43,26,Automatic
10915,2021-02-8 21:35:00.0,21,25,Automatic
10916,2021-02-8 21:40:00.0,56,25,Automatic
10917,2021-02-8 21:45:00.0,75,26,Automatic
10918,2021-02-8 21:50:00.0,37,26,Automatic
10919,2021-02-8 21:55:00.0,76,26,Automatic
10920,2021-02-8 22:00:00.0,69,26,Automatic
10921,2021-02-8 22:05:00.0,79,25,Automatic
10922,2021-02-8 22:10:00.0,63,26,Automatic
10923,2021-02-8 22:15:00.0,76,26,Automatic
10924,2021-02-8 22:20:00.0,40,27,Automatic
10925,2021-02-8 22:25:00.0,59,25,Automatic
10926,2021-02-8 22:30:00.0,45,26,Automatic
10927,2021-02-8 22:35:00.0,23,27,Automatic
10928,2021-02-8 22:40:00.0,36,26,Automatic
10929,2021-02-8 22:45:00.0,43,25,Automatic
10930,2021-02-8 22:50:00.0,69,25,Automatic
10931,2021-02-8 22:55:00.0,25,27,Automatic
10932,2021-02-8 23:00:00.0,36,26,Automatic
10933,2021-02-8 23:05:00.0,75,27,Automatic
10934,2021-02-8 23:10:00.0,76,27,Automatic
10935,2021-02-8 23:15:00.0,52,25,Automatic
10936,2021-02-8 23:20:00.0,21,25,Automatic
10937,2021-02-8 23:25:00.0,39,27,Automatic
10938,2021-02-8 23:30:00.0,33,26,Automatic
10939,2021-02-8 23:35:00.0,23,26,Automatic
10940,2021-02-8 23:40:00.0,67,27,Automatic
10941,2021-02-8 23:45:00.0,24,26,Automatic
10942,2021-02-8 23:50:00.0,44,25,Automatic
10943,2021-02-8 23:55:00.0,66,27,Automatic
10944,2021-02-9 00:00:00.0,35,26,Automatic
10945,2021-02-9 00:05:00.0,39,26,Automatic
10946,2021-02-9 00:10:00.0,72,26,Automatic
10947,2021-02-9 00:15:00.0,51,27,Automatic
10948,2021-02-9 00:20:00.0,44,25,Automatic
10949,2021-02-9 00:25:00.0,41,26,Automatic
10950,2021-02-9 00:30:00.0,38,27,Automatic
10951,2021-02-9 00:35:00.0,77,26,Automatic
10952,2021-02-9 00:40:00.0,71,26,Automatic
10953,2021-02-9 00:45:00.0,55,27,Automatic
10954,2021-02-9 00:50:00.0,50,26,Automatic
10955,2021-02-9 00:55:00.0,68,27,Automatic
10956,2021-02-9 01:00:00.0,56,27,Automatic
10957,2021-02-9 01:05:00.0,60,26,Automatic
10958,2021-02-9 01:10:00.0,52,26,Automatic
10959,2021-02-9 01:15:00.0,27,26,Automatic
10960,2021-02-9 01:20:00.0,24,27,Automatic
10961,2021-02-9 01:25:00.0,75,27,Automatic
10962,2021-02-9 01:30:00.0,37,26,Automatic
10963,2021-02-9 01:35:00.0,55,26,Automatic
10964,2021-02-9 01:40:00.0,65,27,Automatic
10965,2021-02-9 01:45:00.0,50,26,Automatic
10966,2021-02-9 01:50:00.0,38,27,Automatic
10967,2021-02-9 01:55:00.0,77,26,Automatic
10968,2021-02-9 02:00:00.0,31,26,Automatic
10969,2021-02-9 02:05:00.0,20,27,Automatic
10970,2021-02-9 02:10:00.0,59,26,Automatic
10971,2021-02-9 02:15:00.0,47,26,Automatic
10972,2021-02-9 02:20:00.0,33,25,Automatic
10973,2021-02-9 02:25:00.0,62,26,Automatic
10974,2021-02-9 02:30:00.0,75,25,Automatic
10975,2021-02-9 02:35:00.0,58,25,Automatic
10976,2021-02-9 02:40:00.0,24,26,Automatic
10977,2021-02-9 02:45:00.0,55,27,Automatic
10978,2021-02-9 02:50:00.0,36,27,Automatic
10979,2021-02-9 02:55:00.0,53,26,Automatic
10980,2021-02-9 03:00:00.0,59,26,Automatic
10981,2021-02-9 03:05:00.0,52,26,Automatic
10982,2021-02-9 03:10:00.0,21,26,Automatic
10983,2021-02-9 03:15:00.0,34,27,Automatic
10984,2021-02-9 03:20:00.0,38,26,Automatic
10985,2021-02-9 03:25:00.0,48,26,Automatic
10986,2021-02-9 03:30:00.0,58,26,Automatic
10987,2021-02-9 03:35:00.0,41,27,Automatic
10988,2021-02-9 03:40:00.0,34,26,Automatic
10989,2021-02-9 03:45:00.0,55,26,Automatic
10990,2021-02-9 03:50:00.0,74,26,Automatic
10991,2021-02-9 03:55:00.0,72,27,Automatic
10992,2021-02-9 04:00:00.0,76,27,Automatic
10993,2021-02-9 04:05:00.0,53,27,Automatic
10994,2021-02-9 04:10:00.0,26,27,Automatic
10995,2021-02-9 04:15:00.0,76,27,Automatic
10996,2021-02-9 04:20:00.0,32,25,Automatic
10997,2021-02-9 04:25:00.0,76,26,Automatic
10998,2021-02-9 04:30:00.0,60,25,Automatic
10999,2021-02-9 04:35:00.0,59,26,Automatic
11000,2021-02-9 04:40:00.0,21,25,Automatic
11001,2021-02-9 04:45:00.0,36,27,Automatic
11002,2021-02-9 04:50:00.0,42,26,Automatic
11003,2021-02-9 04:55:00.0,31,25,Automatic
11004,2021-02-9 05:00:00.0,21,25,Automatic
11005,2021-02-9 05:05:00.0,28,26,Automatic
11006,2021-02-9 05:10:00.0,79,25,Automatic
11007,2021-02-9 05:15:00.0,53,27,Automatic
11008,2021-02-9 05:20:00.0,69,25,Automatic
11009,2021-02-9 05:25:00.0,72,27,Automatic
11010,2021-02-9 05:30:00.0,27,26,Automatic
11011,2021-02-9 05:35:00.0,28,27,Automatic
11012,2021-02-9 05:40:00.0,24,26,Automatic
11013,2021-02-9 05:45:00.0,61,25,Automatic
11014,2021-02-9 05:50:00.0,32,27,Automatic
11015,2021-02-9 05:55:00.0,69,26,Automatic
11016,2021-02-9 06:00:00.0,72,27,Automatic
11017,2021-02-9 06:05:00.0,61,26,Automatic
11018,2021-02-9 06:10:00.0,73,27,Automatic
11019,2021-02-9 06:15:00.0,61,25,Automatic
11020,2021-02-9 06:20:00.0,48,26,Automatic
11021,2021-02-9 06:25:00.0,62,27,Automatic
11022,2021-02-9 06:30:00.0,73,27,Automatic
11023,2021-02-9 06:35:00.0,40,26,Automatic
11024,2021-02-9 06:40:00.0,57,27,Automatic
11025,2021-02-9 06:45:00.0,43,25,Automatic
11026,2021-02-9 06:50:00.0,37,26,Automatic
11027,2021-02-9 06:55:00.0,36,26,Automatic
11028,2021-02-9 07:00:00.0,53,25,Automatic
11029,2021-02-9 07:05:00.0,61,25,Automatic
11030,2021-02-9 07:10:00.0,35,26,Automatic
11031,2021-02-9 07:15:00.0,58,27,Automatic
11032,2021-02-9 07:20:00.0,22,25,Automatic
11033,2021-02-9 07:25:00.0,42,27,Automatic
11034,2021-02-9 07:30:00.0,23,26,Automatic
11035,2021-02-9 07:35:00.0,70,25,Automatic
11036,2021-02-9 07:40:00.0,40,27,Automatic
11037,2021-02-9 07:45:00.0,53,25,Automatic
11038,2021-02-9 07:50:00.0,68,27,Automatic
11039,2021-02-9 07:55:00.0,53,25,Automatic
11040,2021-02-9 08:00:00.0,67,26,Automatic
11041,2021-02-9 08:05:00.0,26,25,Automatic
11042,2021-02-9 08:10:00.0,69,26,Automatic
11043,2021-02-9 08:15:00.0,63,26,Automatic
11044,2021-02-9 08:20:00.0,37,26,Automatic
11045,2021-02-9 08:25:00.0,46,26,Automatic
11046,2021-02-9 08:30:00.0,44,27,Automatic
11047,2021-02-9 08:35:00.0,20,25,Automatic
11048,2021-02-9 08:40:00.0,54,25,Automatic
11049,2021-02-9 08:45:00.0,46,25,Automatic
11050,2021-02-9 08:50:00.0,45,27,Automatic
11051,2021-02-9 08:55:00.0,65,25,Automatic
11052,2021-02-9 09:00:00.0,46,26,Automatic
11053,2021-02-9 09:05:00.0,22,27,Automatic
11054,2021-02-9 09:10:00.0,48,25,Automatic
11055,2021-02-9 09:15:00.0,24,26,Automatic
11056,2021-02-9 09:20:00.0,30,26,Automatic
11057,2021-02-9 09:25:00.0,40,25,Automatic
11058,2021-02-9 09:30:00.0,21,27,Automatic
11059,2021-02-9 09:35:00.0,25,25,Automatic
11060,2021-02-9 09:40:00.0,77,27,Automatic
11061,2021-02-9 09:45:00.0,80,26,Automatic
11062,2021-02-9 09:50:00.0,55,25,Automatic
11063,2021-02-9 09:55:00.0,56,26,Automatic
11064,2021-02-9 10:00:00.0,51,25,Automatic
11065,2021-02-9 10:05:00.0,66,25,Automatic
11066,2021-02-9 10:10:00.0,63,26,Automatic
11067,2021-02-9 10:15:00.0,43,27,Automatic
11068,2021-02-9 10:20:00.0,53,25,Automatic
11069,2021-02-9 10:25:00.0,77,27,Automatic
11070,2021-02-9 10:30:00.0,60,27,Automatic
11071,2021-02-9 10:35:00.0,53,25,Automatic
11072,2021-02-9 10:40:00.0,40,25,Automatic
11073,2021-02-9 10:45:00.0,37,26,Automatic
11074,2021-02-9 10:50:00.0,80,25,Automatic
11075,2021-02-9 10:55:00.0,20,26,Automatic
11076,2021-02-9 11:00:00.0,70,27,Automatic
11077,2021-02-9 11:05:00.0,80,25,Automatic
11078,2021-02-9 11:10:00.0,64,27,Automatic
11079,2021-02-9 11:15:00.0,26,25,Automatic
11080,2021-02-9 11:20:00.0,56,26,Automatic
11081,2021-02-9 11:25:00.0,24,25,Automatic
11082,2021-02-9 11:30:00.0,25,26,Automatic
11083,2021-02-9 11:35:00.0,57,25,Automatic
11084,2021-02-9 11:40:00.0,24,27,Automatic
11085,2021-02-9 11:45:00.0,21,26,Automatic
11086,2021-02-9 11:50:00.0,26,26,Automatic
11087,2021-02-9 11:55:00.0,32,25,Automatic
11088,2021-02-9 12:00:00.0,33,27,Automatic
11089,2021-02-9 12:05:00.0,43,26,Automatic
11090,2021-02-9 12:10:00.0,23,25,Automatic
11091,2021-02-9 12:15:00.0,58,27,Automatic
11092,2021-02-9 12:20:00.0,41,27,Automatic
11093,2021-02-9 12:25:00.0,67,25,Automatic
11094,2021-02-9 12:30:00.0,30,25,Automatic
11095,2021-02-9 12:35:00.0,22,26,Automatic
11096,2021-02-9 12:40:00.0,50,26,Automatic
11097,2021-02-9 12:45:00.0,65,25,Automatic
11098,2021-02-9 12:50:00.0,47,27,Automatic
11099,2021-02-9 12:55:00.0,39,27,Automatic
11100,2021-02-9 13:00:00.0,20,27,Automatic
11101,2021-02-9 13:05:00.0,45,26,Automatic
11102,2021-02-9 13:10:00.0,35,25,Automatic
11103,2021-02-9 13:15:00.0,36,27,Automatic
11104,2021-02-9 13:20:00.0,52,27,Automatic
11105,2021-02-9 13:25:00.0,35,27,Automatic
11106,2021-02-9 13:30:00.0,31,26,Automatic
11107,2021-02-9 13:35:00.0,56,25,Automatic
11108,2021-02-9 13:40:00.0,46,27,Automatic
11109,2021-02-9 13:45:00.0,72,25,Automatic
11110,2021-02-9 13:50:00.0,31,25,Automatic
11111,2021-02-9 13:55:00.0,62,27,Automatic
11112,2021-02-9 14:00:00.0,42,27,Automatic
11113,2021-02-9 14:05:00.0,69,26,Automatic
11114,2021-02-9 14:10:00.0,50,25,Automatic
11115,2021-02-9 14:15:00.0,35,25,Automatic
11116,2021-02-9 14:20:00.0,32,25,Automatic
11117,2021-02-9 14:25:00.0,51,27,Automatic
11118,2021-02-9 14:30:00.0,36,27,Automatic
11119,2021-02-9 14:35:00.0,80,25,Automatic
11120,2021-02-9 14:40:00.0,30,25,Automatic
11121,2021-02-9 14:45:00.0,21,25,Automatic
11122,2021-02-9 14:50:00.0,64,27,Automatic
11123,2021-02-9 14:55:00.0,26,27,Automatic
11124,2021-02-9 15:00:00.0,77,27,Automatic
11125,2021-02-9 15:05:00.0,72,25,Automatic
11126,2021-02-9 15:10:00.0,63,25,Automatic
11127,2021-02-9 15:15:00.0,66,25,Automatic
11128,2021-02-9 15:20:00.0,23,26,Automatic
11129,2021-02-9 15:25:00.0,25,25,Automatic
11130,2021-02-9 15:30:00.0,26,25,Automatic
11131,2021-02-9 15:35:00.0,42,27,Automatic
11132,2021-02-9 15:40:00.0,33,26,Automatic
11133,2021-02-9 15:45:00.0,20,27,Automatic
11134,2021-02-9 15:50:00.0,66,26,Automatic
11135,2021-02-9 15:55:00.0,52,26,Automatic
11136,2021-02-9 16:00:00.0,79,27,Automatic
11137,2021-02-9 16:05:00.0,55,25,Automatic
11138,2021-02-9 16:10:00.0,44,26,Automatic
11139,2021-02-9 16:15:00.0,44,26,Automatic
11140,2021-02-9 16:20:00.0,66,27,Automatic
11141,2021-02-9 16:25:00.0,78,26,Automatic
11142,2021-02-9 16:30:00.0,65,25,Automatic
11143,2021-02-9 16:35:00.0,56,25,Automatic
11144,2021-02-9 16:40:00.0,21,27,Automatic
11145,2021-02-9 16:45:00.0,40,26,Automatic
11146,2021-02-9 16:50:00.0,61,26,Automatic
11147,2021-02-9 16:55:00.0,20,26,Automatic
11148,2021-02-9 17:00:00.0,24,27,Automatic
11149,2021-02-9 17:05:00.0,70,27,Automatic
11150,2021-02-9 17:10:00.0,41,26,Automatic
11151,2021-02-9 17:15:00.0,30,26,Automatic
11152,2021-02-9 17:20:00.0,70,25,Automatic
11153,2021-02-9 17:25:00.0,42,26,Automatic
11154,2021-02-9 17:30:00.0,80,27,Automatic
11155,2021-02-9 17:35:00.0,37,27,Automatic
11156,2021-02-9 17:40:00.0,64,27,Automatic
11157,2021-02-9 17:45:00.0,36,27,Automatic
11158,2021-02-9 17:50:00.0,49,25,Automatic
11159,2021-02-9 17:55:00.0,61,26,Automatic
11160,2021-02-9 18:00:00.0,54,26,Automatic
11161,2021-02-9 18:05:00.0,47,27,Automatic
11162,2021-02-9 18:10:00.0,55,26,Automatic
11163,2021-02-9 18:15:00.0,36,25,Automatic
11164,2021-02-9 18:20:00.0,22,25,Automatic
11165,2021-02-9 18:25:00.0,71,25,Automatic
11166,2021-02-9 18:30:00.0,27,26,Automatic
11167,2021-02-9 18:35:00.0,75,25,Automatic
11168,2021-02-9 18:40:00.0,77,27,Automatic
11169,2021-02-9 18:45:00.0,22,27,Automatic
11170,2021-02-9 18:50:00.0,55,27,Automatic
11171,2021-02-9 18:55:00.0,35,25,Automatic
11172,2021-02-9 19:00:00.0,77,25,Automatic
11173,2021-02-9 19:05:00.0,24,25,Automatic
11174,2021-02-9 19:10:00.0,68,27,Automatic
11175,2021-02-9 19:15:00.0,40,27,Automatic
11176,2021-02-9 19:20:00.0,68,27,Automatic
11177,2021-02-9 19:25:00.0,75,25,Automatic
11178,2021-02-9 19:30:00.0,56,25,Automatic
11179,2021-02-9 19:35:00.0,65,25,Automatic
11180,2021-02-9 19:40:00.0,64,26,Automatic
11181,2021-02-9 19:45:00.0,59,25,Automatic
11182,2021-02-9 19:50:00.0,68,26,Automatic
11183,2021-02-9 19:55:00.0,59,25,Automatic
11184,2021-02-9 20:00:00.0,57,27,Automatic
11185,2021-02-9 20:05:00.0,79,26,Automatic
11186,2021-02-9 20:10:00.0,51,26,Automatic
11187,2021-02-9 20:15:00.0,57,25,Automatic
11188,2021-02-9 20:20:00.0,45,25,Automatic
11189,2021-02-9 20:25:00.0,59,25,Automatic
11190,2021-02-9 20:30:00.0,22,27,Automatic
11191,2021-02-9 20:35:00.0,73,26,Automatic
11192,2021-02-9 20:40:00.0,40,27,Automatic
11193,2021-02-9 20:45:00.0,69,26,Automatic
11194,2021-02-9 20:50:00.0,44,27,Automatic
11195,2021-02-9 20:55:00.0,21,27,Automatic
11196,2021-02-9 21:00:00.0,48,25,Automatic
11197,2021-02-9 21:05:00.0,35,26,Automatic
11198,2021-02-9 21:10:00.0,36,27,Automatic
11199,2021-02-9 21:15:00.0,25,25,Automatic
11200,2021-02-9 21:20:00.0,21,26,Automatic
11201,2021-02-9 21:25:00.0,41,26,Automatic
11202,2021-02-9 21:30:00.0,80,26,Automatic
11203,2021-02-9 21:35:00.0,37,26,Automatic
11204,2021-02-9 21:40:00.0,51,26,Automatic
11205,2021-02-9 21:45:00.0,40,26,Automatic
11206,2021-02-9 21:50:00.0,75,26,Automatic
11207,2021-02-9 21:55:00.0,29,26,Automatic
11208,2021-02-9 22:00:00.0,69,26,Automatic
11209,2021-02-9 22:05:00.0,68,26,Automatic
11210,2021-02-9 22:10:00.0,55,25,Automatic
11211,2021-02-9 22:15:00.0,27,25,Automatic
11212,2021-02-9 22:20:00.0,64,26,Automatic
11213,2021-02-9 22:25:00.0,33,26,Automatic
11214,2021-02-9 22:30:00.0,39,26,Automatic
11215,2021-02-9 22:35:00.0,35,25,Automatic
11216,2021-02-9 22:40:00.0,27,26,Automatic
11217,2021-02-9 22:45:00.0,78,26,Automatic
11218,2021-02-9 22:50:00.0,22,26,Automatic
11219,2021-02-9 22:55:00.0,26,27,Automatic
11220,2021-02-9 23:00:00.0,75,25,Automatic
11221,2021-02-9 23:05:00.0,25,26,Automatic
11222,2021-02-9 23:10:00.0,67,25,Automatic
11223,2021-02-9 23:15:00.0,62,27,Automatic
11224,2021-02-9 23:20:00.0,66,25,Automatic
11225,2021-02-9 23:25:00.0,36,27,Automatic
11226,2021-02-9 23:30:00.0,63,26,Automatic
11227,2021-02-9 23:35:00.0,26,27,Automatic
11228,2021-02-9 23:40:00.0,60,26,Automatic
11229,2021-02-9 23:45:00.0,33,25,Automatic
11230,2021-02-9 23:50:00.0,66,27,Automatic
11231,2021-02-9 23:55:00.0,43,26,Automatic
11232,2021-02-10 00:00:00.0,29,27,Automatic
11233,2021-02-10 00:05:00.0,31,25,Automatic
11234,2021-02-10 00:10:00.0,32,27,Automatic
11235,2021-02-10 00:15:00.0,21,25,Automatic
11236,2021-02-10 00:20:00.0,55,26,Automatic
11237,2021-02-10 00:25:00.0,20,27,Automatic
11238,2021-02-10 00:30:00.0,71,26,Automatic
11239,2021-02-10 00:35:00.0,57,25,Automatic
11240,2021-02-10 00:40:00.0,56,26,Automatic
11241,2021-02-10 00:45:00.0,76,27,Automatic
11242,2021-02-10 00:50:00.0,63,27,Automatic
11243,2021-02-10 00:55:00.0,31,25,Automatic
11244,2021-02-10 01:00:00.0,43,26,Automatic
11245,2021-02-10 01:05:00.0,66,27,Automatic
11246,2021-02-10 01:10:00.0,74,27,Automatic
11247,2021-02-10 01:15:00.0,31,25,Automatic
11248,2021-02-10 01:20:00.0,68,27,Automatic
11249,2021-02-10 01:25:00.0,39,26,Automatic
11250,2021-02-10 01:30:00.0,78,25,Automatic
11251,2021-02-10 01:35:00.0,56,25,Automatic
11252,2021-02-10 01:40:00.0,62,27,Automatic
11253,2021-02-10 01:45:00.0,57,25,Automatic
11254,2021-02-10 01:50:00.0,50,27,Automatic
11255,2021-02-10 01:55:00.0,47,25,Automatic
11256,2021-02-10 02:00:00.0,38,25,Automatic
11257,2021-02-10 02:05:00.0,49,27,Automatic
11258,2021-02-10 02:10:00.0,78,27,Automatic
11259,2021-02-10 02:15:00.0,76,25,Automatic
11260,2021-02-10 02:20:00.0,43,25,Automatic
11261,2021-02-10 02:25:00.0,25,25,Automatic
11262,2021-02-10 02:30:00.0,27,25,Automatic
11263,2021-02-10 02:35:00.0,36,25,Automatic
11264,2021-02-10 02:40:00.0,80,25,Automatic
11265,2021-02-10 02:45:00.0,48,26,Automatic
11266,2021-02-10 02:50:00.0,41,27,Automatic
11267,2021-02-10 02:55:00.0,68,25,Automatic
11268,2021-02-10 03:00:00.0,78,27,Automatic
11269,2021-02-10 03:05:00.0,31,26,Automatic
11270,2021-02-10 03:10:00.0,33,27,Automatic
11271,2021-02-10 03:15:00.0,40,26,Automatic
11272,2021-02-10 03:20:00.0,20,27,Automatic
11273,2021-02-10 03:25:00.0,74,25,Automatic
11274,2021-02-10 03:30:00.0,74,26,Automatic
11275,2021-02-10 03:35:00.0,78,26,Automatic
11276,2021-02-10 03:40:00.0,57,25,Automatic
11277,2021-02-10 03:45:00.0,65,26,Automatic
11278,2021-02-10 03:50:00.0,80,25,Automatic
11279,2021-02-10 03:55:00.0,56,25,Automatic
11280,2021-02-10 04:00:00.0,42,27,Automatic
11281,2021-02-10 04:05:00.0,28,26,Automatic
11282,2021-02-10 04:10:00.0,24,27,Automatic
